id,slug,tactic,sub_tactics,name,price,countries,campaign_briefs,isDefault,type,isActive,product_features,publications,languages,radio_stations,categories,quantity,cart_items,regions,new_tab,product_info,product_detail_url,product_image,isTop,order,description,createdAt,updatedAt
386,entrepreneur_middle_half_page_3x,3,1,Half Page 3x,5.85,21,,false,product,true,"[{""id"":1564,""key"":""Media Type"",""value"":""Magazine""},{""id"":1565,""key"":""Frequency"",""value"":""Monthly""},{""id"":1566,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.367Z,
384,entrepreneur_middle_full_page_12x,3,1,Full Page 12x,6.57,21,,false,product,true,"[{""id"":1558,""key"":""Media Type"",""value"":""Magazine""},{""id"":1559,""key"":""Frequency"",""value"":""Monthly""},{""id"":1560,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.338Z,
385,entrepreneur_middle_half_page_1x,3,1,Half Page 1x,6.5,21,,false,product,true,"[{""id"":1561,""key"":""Media Type"",""value"":""Magazine""},{""id"":1562,""key"":""Frequency"",""value"":""Monthly""},{""id"":1563,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.352Z,
364,whatson_full_page,3,1,Full Page,5,21,,false,product,true,"[{""id"":1336,""key"":""Media Type"",""value"":""Magazine""},{""id"":1337,""key"":""Frequency"",""value"":""Monthly""},{""id"":1338,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T10:53:07.390Z,
366,whatson_first_double_page_spread,3,1,First Double page spread,13.75,21,,false,product,true,"[{""id"":1342,""key"":""Media Type"",""value"":""Magazine""},{""id"":1343,""key"":""Frequency"",""value"":""Monthly""},{""id"":1344,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T10:53:07.423Z,
367,whatson_second_double_page_spread,3,1,Second Double page spread,13.15,21,,false,product,true,"[{""id"":1345,""key"":""Media Type"",""value"":""Magazine""},{""id"":1347,""key"":""Frequency"",""value"":""Monthly""},{""id"":1346,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T10:53:07.438Z,
368,whatson_double_page_spread,3,1,Double page spread,9.15,21,,false,product,true,"[{""id"":1348,""key"":""Media Type"",""value"":""Magazine""},{""id"":1349,""key"":""Frequency"",""value"":""Monthly""},{""id"":1350,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T10:53:07.454Z,
369,whatson_inside_front_cover,3,1,Inside Front Cover,8.98,21,,false,product,true,"[{""id"":1351,""key"":""Media Type"",""value"":""Magazine""},{""id"":1352,""key"":""Frequency"",""value"":""Monthly""},{""id"":1353,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T10:53:07.468Z,
370,whatson_inside_front_cover_spread,3,1,Inside Front Cover Spread,17.95,21,,false,product,true,"[{""id"":1355,""key"":""Media Type"",""value"":""Magazine""},{""id"":1356,""key"":""Frequency"",""value"":""Monthly""},{""id"":1354,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T11:31:11.378Z,
371,whatson_outside_back_cover,3,1,Outside Back Cover,10.45,21,,false,product,true,"[{""id"":1357,""key"":""Media Type"",""value"":""Magazine""},{""id"":1358,""key"":""Frequency"",""value"":""Monthly""},{""id"":1359,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T11:31:11.393Z,
372,whatson_inside_back_cover,3,1,Inside Back Cover,8.5,21,,false,product,true,"[{""id"":1360,""key"":""Media Type"",""value"":""Magazine""},{""id"":1361,""key"":""Frequency"",""value"":""Monthly""},{""id"":1362,""key"":""Circulation"",""value"":""""}]",22,2,,36,0,,,true,"The UAE’s first-ever magazine, What’s On is the go-to brand for making the most of your time in UAE. Packed full of fun and adventure, it’s all you need for the inside story on the city’s big events, the food and drink scene, music, arts, fitness, well-being and much, much more! Its media platforms both in print and online reach over 2 million people a month.",null,null,true,0,null,2024-01-07T11:31:11.408Z,
375,aviation_inside_front_cover,3,1,Inside Front Cover,8.82,21,,false,product,true,"[{""id"":1394,""key"":""Media Type"",""value"":""Magazine""},{""id"":1393,""key"":""Frequency"",""value"":""Monthly""},{""id"":1395,""key"":""Circulation"",""value"":""""}]",1,2,,76,0,,,true,"As the preferred title for aviation executives in the Middle East, we took it upon ourselves to provide our audience of aviation professionals with in- depth coverage, exclusive interviews, market analysis, industry knowledge, and hands-on experience of the Middle East aviation sector to help their businesses take off once again.",null,null,true,0,null,2024-01-07T18:25:28.446Z,
376,aviation_outside_back_cover,3,1,Outside Back Cover,10.82,21,,false,product,true,"[{""id"":1396,""key"":""Media Type"",""value"":""Magazine""},{""id"":1397,""key"":""Frequency"",""value"":""Monthly""},{""id"":1398,""key"":""Circulation"",""value"":""""}]",1,2,,76,0,,,true,"As the preferred title for aviation executives in the Middle East, we took it upon ourselves to provide our audience of aviation professionals with in- depth coverage, exclusive interviews, market analysis, industry knowledge, and hands-on experience of the Middle East aviation sector to help their businesses take off once again.",null,null,true,0,null,2024-01-07T18:25:28.461Z,
377,aviation_inside_back_cover,3,1,Inside Back Cover,8.82,21,,false,product,true,"[{""id"":1399,""key"":""Media Type"",""value"":""Magazine""},{""id"":1400,""key"":""Frequency"",""value"":""Monthly""},{""id"":1401,""key"":""Circulation"",""value"":""""}]",1,2,,76,0,,,true,"As the preferred title for aviation executives in the Middle East, we took it upon ourselves to provide our audience of aviation professionals with in- depth coverage, exclusive interviews, market analysis, industry knowledge, and hands-on experience of the Middle East aviation sector to help their businesses take off once again.",null,null,true,0,null,2024-01-07T18:25:29.228Z,
373,aviation_full_page,3,1,Full Page,7.5,21,,false,product,true,"[{""id"":1387,""key"":""Media Type"",""value"":""Magazine""},{""id"":1388,""key"":""Frequency"",""value"":""Monthly""},{""id"":1389,""key"":""Circulation"",""value"":""""}]",1,2,,76,0,,,true,"As the preferred title for aviation executives in the Middle East, we took it upon ourselves to provide our audience of aviation professionals with in- depth coverage, exclusive interviews, market analysis, industry knowledge, and hands-on experience of the Middle East aviation sector to help their businesses take off once again.",null,null,true,0,null,2024-01-07T18:25:28.399Z,
374,aviation_cover_page,3,1,Cover Page,12.82,21,,false,product,true,"[{""id"":1392,""key"":""Media Type"",""value"":""Magazine""},{""id"":1390,""key"":""Frequency"",""value"":""Monthly""},{""id"":1391,""key"":""Circulation"",""value"":""""}]",1,2,,76,0,,,true,"As the preferred title for aviation executives in the Middle East, we took it upon ourselves to provide our audience of aviation professionals with in- depth coverage, exclusive interviews, market analysis, industry knowledge, and hands-on experience of the Middle East aviation sector to help their businesses take off once again.",null,null,true,0,null,2024-01-07T18:25:28.429Z,
379,aviation_reverse_gatefold,3,1,Front cover reverse gatefold,21.03,21,,false,product,true,"[{""id"":1405,""key"":""Media Type"",""value"":""Magazine""},{""id"":1406,""key"":""Frequency"",""value"":""Monthly""},{""id"":1407,""key"":""Circulation"",""value"":""""}]",1,2,,76,0,,,true,"As the preferred title for aviation executives in the Middle East, we took it upon ourselves to provide our audience of aviation professionals with in- depth coverage, exclusive interviews, market analysis, industry knowledge, and hands-on experience of the Middle East aviation sector to help their businesses take off once again.",null,null,true,0,null,2024-01-07T18:25:28.504Z,
411,entrepreneur_middle_inside_back_cover_3x,3,1,Inside Back Cover 3x,12.6,21,,false,product,true,"[{""id"":1639,""key"":""Media Type"",""value"":""Magazine""},{""id"":1641,""key"":""Frequency"",""value"":""Monthly""},{""id"":1640,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:57:01.643Z,
382,entrepreneur_middle_full_page_6x,3,1,Full Page 6x,8.1,21,,false,product,true,"[{""id"":1552,""key"":""Media Type"",""value"":""Magazine""},{""id"":1554,""key"":""Frequency"",""value"":""Monthly""},{""id"":1553,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.308Z,
640,emirates_man_bound_insert,3,1,Bound Insert,16.5,21,,false,product,true,"[{""id"":2542,""key"":""Media Type"",""value"":""Magazine""},{""id"":2543,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2544,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.939Z,
390,entrepreneur_middle_double_page_1x,3,1,Double page spread 1x,15,21,,false,product,true,"[{""id"":1576,""key"":""Media Type"",""value"":""Magazine""},{""id"":1577,""key"":""Frequency"",""value"":""Monthly""},{""id"":1578,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.426Z,
391,entrepreneur_middle_double_page_3x,3,1,Double page spread 3x,13.5,21,,false,product,true,"[{""id"":1579,""key"":""Media Type"",""value"":""Magazine""},{""id"":1580,""key"":""Frequency"",""value"":""Monthly""},{""id"":1581,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.443Z,
392,entrepreneur_middle_double_page_6x,3,1,Double page spread 6x,12.15,21,,false,product,true,"[{""id"":1582,""key"":""Media Type"",""value"":""Magazine""},{""id"":1583,""key"":""Frequency"",""value"":""Monthly""},{""id"":1584,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.457Z,
393,entrepreneur_middle_double_page_9x,3,1,Double page spread 9x,10.94,21,,false,product,true,"[{""id"":1585,""key"":""Media Type"",""value"":""Magazine""},{""id"":1586,""key"":""Frequency"",""value"":""Monthly""},{""id"":1587,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.478Z,
394,entrepreneur_middle_double_page_12x,3,1,Double page spread 12x,9.48,21,,false,product,true,"[{""id"":1588,""key"":""Media Type"",""value"":""Magazine""},{""id"":1589,""key"":""Frequency"",""value"":""Monthly""},{""id"":1590,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.492Z,
395,entrepreneur_middle_inside_front_cover_1x,3,1,Inside Front Cover 1x,14.5,21,,false,product,true,"[{""id"":1591,""key"":""Media Type"",""value"":""Magazine""},{""id"":1592,""key"":""Frequency"",""value"":""Monthly""},{""id"":1593,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.507Z,
396,entrepreneur_middle_inside_front_cover_3x,3,1,Inside Front Cover 3x,13.05,21,,false,product,true,"[{""id"":1594,""key"":""Media Type"",""value"":""Magazine""},{""id"":1595,""key"":""Frequency"",""value"":""Monthly""},{""id"":1596,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.521Z,
397,entrepreneur_middle_inside_front_cover_6x,3,1,Inside Front Cover 6x,11.75,21,,false,product,true,"[{""id"":1597,""key"":""Media Type"",""value"":""Magazine""},{""id"":1599,""key"":""Frequency"",""value"":""Monthly""},{""id"":1598,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.535Z,
398,entrepreneur_middle_inside_front_cover_9x,3,1,Inside Front Cover 9x,10.57,21,,false,product,true,"[{""id"":1600,""key"":""Media Type"",""value"":""Magazine""},{""id"":1602,""key"":""Frequency"",""value"":""Monthly""},{""id"":1601,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.549Z,
399,entrepreneur_middle_inside_front_cover_12x,3,1,Inside Front Cover 12x,9.5,21,,false,product,true,"[{""id"":1603,""key"":""Media Type"",""value"":""Magazine""},{""id"":1604,""key"":""Frequency"",""value"":""Monthly""},{""id"":1605,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.563Z,
400,entrepreneur_middle_inside_front_cover_spread_1x,3,1,Inside Front Cover Spread 1x,20,21,,false,product,true,"[{""id"":1606,""key"":""Media Type"",""value"":""Magazine""},{""id"":1607,""key"":""Frequency"",""value"":""Monthly""},{""id"":1608,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.577Z,
401,entrepreneur_middle_inside_front_cover_spread_3x,3,1,Inside Front Cover Spread 3x,18,21,,false,product,true,"[{""id"":1610,""key"":""Media Type"",""value"":""Magazine""},{""id"":1609,""key"":""Frequency"",""value"":""Monthly""},{""id"":1611,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.591Z,
402,entrepreneur_middle_inside_front_cover_spread_6x,3,1,Inside Front Cover Spread 6x,16.2,21,,false,product,true,"[{""id"":1614,""key"":""Media Type"",""value"":""Magazine""},{""id"":1613,""key"":""Frequency"",""value"":""Monthly""},{""id"":1612,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.608Z,
403,entrepreneur_middle_inside_front_cover_spread_9x,3,1,Inside Front Cover Spread 9x,14.6,21,,false,product,true,"[{""id"":1615,""key"":""Media Type"",""value"":""Magazine""},{""id"":1617,""key"":""Frequency"",""value"":""Monthly""},{""id"":1616,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.624Z,
404,entrepreneur_middle_inside_front_cover_spread_12x,3,1,Inside Front Cover Spread 12x,13.13,21,,false,product,true,"[{""id"":1618,""key"":""Media Type"",""value"":""Magazine""},{""id"":1619,""key"":""Frequency"",""value"":""Monthly""},{""id"":1620,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.638Z,
405,entrepreneur_middle_outside_back_cover_1x,3,1,Outside Back Cover 1x,20.5,21,,false,product,true,"[{""id"":1621,""key"":""Media Type"",""value"":""Magazine""},{""id"":1622,""key"":""Frequency"",""value"":""Monthly""},{""id"":1623,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.652Z,
406,entrepreneur_middle_outside_back_cover_3x,3,1,Outside Back Cover 3x,18.45,21,,false,product,true,"[{""id"":1624,""key"":""Media Type"",""value"":""Magazine""},{""id"":1625,""key"":""Frequency"",""value"":""Monthly""},{""id"":1626,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.666Z,
407,entrepreneur_middle_outside_back_cover_6x,3,1,Outside Back Cover 6x,16.61,21,,false,product,true,"[{""id"":1627,""key"":""Media Type"",""value"":""Magazine""},{""id"":1628,""key"":""Frequency"",""value"":""Monthly""},{""id"":1629,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.682Z,
408,entrepreneur_middle_outside_back_cover_9x,3,1,Outside Back Cover 9x,15,21,,false,product,true,"[{""id"":1630,""key"":""Media Type"",""value"":""Magazine""},{""id"":1631,""key"":""Frequency"",""value"":""Monthly""},{""id"":1632,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.697Z,
410,entrepreneur_middle_inside_back_cover_1x,3,1,Inside Back Cover 1x,14,21,,false,product,true,"[{""id"":1636,""key"":""Media Type"",""value"":""Magazine""},{""id"":1637,""key"":""Frequency"",""value"":""Monthly""},{""id"":1638,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.728Z,
415,entrepreneur_middle_dps_1x,3,1,DPS Prime 1x,17.5,21,,false,product,true,"[{""id"":1651,""key"":""Media Type"",""value"":""Magazine""},{""id"":1652,""key"":""Frequency"",""value"":""Monthly""},{""id"":1653,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.773Z,
388,entrepreneur_middle_half_page_9x,3,1,Half Page 9x,4.75,21,,false,product,true,"[{""id"":1570,""key"":""Media Type"",""value"":""Magazine""},{""id"":1571,""key"":""Frequency"",""value"":""Monthly""},{""id"":1572,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.396Z,
389,entrepreneur_middle_half_page_12x,3,1,Half Page 12x,4,21,,false,product,true,"[{""id"":1573,""key"":""Media Type"",""value"":""Magazine""},{""id"":1574,""key"":""Frequency"",""value"":""Monthly""},{""id"":1575,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.412Z,
635,emirates_man_full_page_opposite,3,1,Full Page (opposite contents),7.8,21,,false,product,true,"[{""id"":2527,""key"":""Media Type"",""value"":""Magazine""},{""id"":2528,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2529,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:37.967Z,
380,entrepreneur_middle_full_page_1x,3,1,Full Page 1x,10,21,,false,product,true,"[{""id"":1546,""key"":""Media Type"",""value"":""Magazine""},{""id"":1547,""key"":""Frequency"",""value"":""Monthly""},{""id"":1548,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:25:28.568Z,
409,entrepreneur_middle_outside_back_cover_12x,3,1,Outside Back Cover 12x,13.5,21,,false,product,true,"[{""id"":1633,""key"":""Media Type"",""value"":""Magazine""},{""id"":1635,""key"":""Frequency"",""value"":""Monthly""},{""id"":1634,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.713Z,
412,entrepreneur_middle_inside_back_cover_6x,3,1,Inside Back Cover 6x,11.34,21,,false,product,true,"[{""id"":1642,""key"":""Media Type"",""value"":""Magazine""},{""id"":1643,""key"":""Frequency"",""value"":""Monthly""},{""id"":1644,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:57:01.691Z,
413,entrepreneur_middle_inside_back_cover_9x,3,1,Inside Back Cover 9x,10.2,21,,false,product,true,"[{""id"":1647,""key"":""Media Type"",""value"":""Magazine""},{""id"":1645,""key"":""Frequency"",""value"":""Monthly""},{""id"":1646,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:57:01.743Z,
414,entrepreneur_middle_inside_back_cover_12x,3,1,Inside Back Cover 12x,9.18,21,,false,product,true,"[{""id"":1648,""key"":""Media Type"",""value"":""Magazine""},{""id"":1649,""key"":""Frequency"",""value"":""Monthly""},{""id"":1650,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:57:01.795Z,
416,entrepreneur_middle_dps_3x,3,1,DPS Prime 3x,15.75,21,,false,product,true,"[{""id"":1654,""key"":""Media Type"",""value"":""Magazine""},{""id"":1656,""key"":""Frequency"",""value"":""Monthly""},{""id"":1655,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.789Z,
417,entrepreneur_middle_dps_6x,3,1,DPS Prime 6x,14.18,21,,false,product,true,"[{""id"":1657,""key"":""Media Type"",""value"":""Magazine""},{""id"":1658,""key"":""Frequency"",""value"":""Monthly""},{""id"":1659,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.804Z,
418,entrepreneur_middle_dps_9x,3,1,DPS Prime 9x,12.76,21,,false,product,true,"[{""id"":1660,""key"":""Media Type"",""value"":""Magazine""},{""id"":1661,""key"":""Frequency"",""value"":""Monthly""},{""id"":1662,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.818Z,
419,entrepreneur_middle_dps_12x,3,1,DPS Prime 12x,11.48,21,,false,product,true,"[{""id"":1663,""key"":""Media Type"",""value"":""Magazine""},{""id"":1664,""key"":""Frequency"",""value"":""Monthly""},{""id"":1665,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.833Z,
420,entrepreneur_middle_full_page_prime_1x,3,1,Full Page Prime 1x,12.5,21,,false,product,true,"[{""id"":1666,""key"":""Media Type"",""value"":""Magazine""},{""id"":1668,""key"":""Frequency"",""value"":""Monthly""},{""id"":1667,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.847Z,
421,entrepreneur_middle_full_page_prime_3x,3,1,Full Page Prime 3x,11.25,21,,false,product,true,"[{""id"":1669,""key"":""Media Type"",""value"":""Magazine""},{""id"":1670,""key"":""Frequency"",""value"":""Monthly""},{""id"":1671,""key"":""Circulation"",""value"":""25000""}]",3,2,,73,0,,,true,"Entrepreneur Middle East is a regional business magazine based in Dubai, United Arab Emirates. It is the guide for the region's entrepreneurs and business-minded readership.",null,null,true,0,null,2024-01-07T18:56:57.863Z,
